lab_id;age;error;latitude;longitude;SITETYPE 
Beta-2532148;529;34;27.5352517438547;-3.0477965739901;
Gif-2104762;4341;31;51.4207862893695;48.3426980660617;
Beta-949277;4390;200;39.8284582259815;39.556451730245;
Beta-723141;2860;60;53.7782024962743;44.6853892483452;
KN-1683061;1604;40;27.7996308545243;32.6443387042245;
Ly-791197;2888;60;46.3404590662447;26.2726396859973;
Bln-1303937;907;45;48.0703784423023;49.4193378264657;
AA-2512058;306;50;63.3513636848647;56.1936813484713;
OxA-2935241;8354;80;53.798411577875;41.9985481037023;
Bln-1419421;4085;30;24.890254866811;27.1766044670651;
Beta-1722335;7019;100;22.4107099494137;-0.0570074480072996;
GrN-2312407;132;59;47.1334600530038;43.9430871744912;
KN-1906084;2294;80;36.6228727690278;8.1782593336285;
KN-1070403;538;45;35.1866611099902;24.6695211938179;
Ly-3107358;651;53;37.9291479094653;41.2569270775258;
AA-2381189;2186;90;51.9752607939343;15.0893799933616;
Beta-2703451;8788;50;58.285912340116;43.5475260894412;
OxA-1513925;1162;75;48.1986952239374;13.279587404962;
KN-3007946;1897;75;53.5174002923172;11.7431541600614;
Beta-1534105;781;70;54.276190829012;52.4332002257648;
GrN-1587328;829;35;54.7725130995839;39.3884297056598;
OxA-1511507;4467;320;51.5390422406699;32.253262390655;
OxA-2162227;467;31;67.5518387029964;44.9216616406103;
Beta-99594;330;130;48.9727109799715;10.4811163039022;
Ua-1033089;737;35;48.0828612103228;47.3113921160077;
Ua-2625360;1535;40;23.3285156396724;6.55444432631375;
Beta-2546808;1271;50;26.7554642082159;-10.5945588408945;
OxA-224499;2564;70;20.4206869347733;6.26558704881434;
Ua-2302936;6282;40;55.4241022174488;42.5587314077881;
Beta-472342;1482;110;44.47081581947;4.98811519440928;
OxA-2516725;11207;50;24.9815441786974;20.5731544130631;
OxA-46141;3081;90;43.9225815484782;26.2983909137397;
GrN-1202579;256;50;50.2149298565753;1.76591847111702;
Ua-2494269;2502;35;66.3184044651429;52.3657006083302;
KN-297023;3437;70;47.7848788581001;47.6499919183273;
Bln-18678;5430;50;28.4612511923828;12.5870307418598;
Beta-26854;649;50;27.7499241366793;-4.77744368683817;
Gif-1076320;335;55;47.4777833622045;41.5204024265703;
Gif-3132299;4804;45;61.4528843328032;29.0475192055408;
Bln-2628076;897;100;28.5108304097375;-0.86656838303524;
Ua-1479708;3967;70;48.9649988650756;47.2976578302959;
Ua-421162;57;29;52.7282856334587;20.9905788161104;
AA-915723;1278;25;56.0611691733116;55.6924106102597;
Ua-1341925;1620;55;59.6231856459289;35.7210576558138;
OxA-2458604;39;34;49.2377757958608;-1.29891510301483;
Beta-1116733;458;80;49.5817294341508;0.55618719072891;
Gif-919115;46;100;57.6495163252712;-5.78569742905741;
OxA-2977223;242;70;27.1815035604232;24.080903654744;
OxA-1395517;1191;75;56.7752019478466;50.96825583486;
OxA-2239651;820;40;25.001529476165;5.57534326860824;
OxA-1603114;553;25;26.0571419502478;-2.57596563782615;
GrN-1432329;8583;40;63.3905929334452;46.2394622804577;
GrN-438933;2092;45;22.1825123973956;33.5116275741423;
GrA-1693055;2377;60;57.2678086482162;12.969717968909;
GrN-3109661;705;65;42.8185626873339;-7.88257118409678;
GrN-1386942;4204;45;30.7560144823996;5.38413148640924;
Ua-1167404;1120;100;56.7183092757744;50.1368530919023;
OxA-2371293;1326;110;63.0512300896709;26.0625470318713;
OxA-2427633;1297;30;36.7885039823065;9.21361341531309;
OxA-1910610;3420;60;42.8825465942489;13.6790239951986;
OxA-989301;103;290;45.8662377404299;29.4180026640559;
Bln-1932376;507;43;45.002536968316;8.54187189716628;
Bln-2698349;1576;45;41.4643981905828;15.5013517895019;
Beta-1495515;440;53;50.305251818187;11.4270447466002;
Ua-1516008;622;56;51.754865743697;46.8499200970895;
Bln-767559;2961;75;25.8109850123281;-2.1396941835372;
Ly-1746339;387;26;64.1372149823837;29.2205674032133;
AA-469272;8084;50;35.4360955002705;3.43696178231919;
Beta-2285038;1794;80;41.9947634829077;-3.37804784073676;
OxA-2796499;2758;30;28.082814765589;1.78639479736245;
AA-1589757;6088;50;56.6028290184634;46.1509415207984;
Ua-432062;88;60;67.4046999984548;63.3964740854443;
Ly-77049;903;35;59.7867358919113;41.1942309896353;
GrN-956074;172;55;63.3081954136707;25.8532129227529;
OxA-2930526;2744;30;69.2710319093887;23.8811298994168;
Gif-2448182;1039;100;31.1386086932562;20.309468578242;
GrA-1845430;1945;50;53.6731455836073;45.3050840652683;
OxA-3041122;1089;60;66.5175031040705;37.8457282943992;
OxA-2772701;1197;100;45.055656028514;44.4389045497188;
Ly-2427027;104;300;29.6716762240082;-5.37086225316021;
Beta-431624;459;39;38.4396183491118;-1.96447741942244;
Beta-3064738;4272;40;28.117989869464;-9.02922988731766;
GrN-619206;1215;140;40.4421550255081;34.7151825628409;
Beta-439758;1805;130;45.4926895103525;27.7944708087006;
Beta-828043;2701;42;62.9580693158212;25.0382102244767;
Beta-1206828;1620;30;46.0841520229488;44.4989263287677;
Ly-2920482;138;80;28.0647954548037;33.3195393831766;
Ua-2216393;3242;130;63.0657725597544;12.8958287427395;
OxA-1861734;5696;180;32.8056428607814;-8.37787617208308;
Beta-392138;4975;190;60.2410387695331;32.2513951018174;
GrA-354297;684;38;52.9099864072914;55.0327037006603;
Beta-2221246;4082;45;46.641165400498;41.7568555148243;
Beta-486847;2837;45;60.2265564631449;46.9708749789048;
OxA-1349165;1284;40;64.68201574244;20.0878615676337;
OxA-2551235;1017;40;53.402367204156;-8.01669186485435;
Beta-815530;2474;150;65.052337726641;-13.7260044413851;
Ly-1724881;1329;45;40.2804096091632;-2.41210103810972;
GrA-1093909;198;120;53.1643026420863;23.102371156727;
OxA-2495490;406;61;37.3098263182657;14.7194222823134;
Beta-670456;114;50;37.7796363917222;33.9319224853853;
Bln-2524312;9685;60;54.1449555032584;37.4836798945293;
AA-1610973;1331;130;30.9006221616567;35.1707351809647;
Bln-336672;2999;110;43.3203253035288;41.2758482304722;
Bln-2719569;2160;60;41.9914380708019;22.1122065246484;
Ly-411898;1129;55;41.2193418538543;-4.92237999475204;
OxA-205312;5001;60;48.0703836194961;41.0769619162853;
GrA-1920933;934;120;30.9854135238117;20.7796682137657;
AA-2379924;282;100;47.3998497932128;22.9667101114832;
Ua-2377425;2390;40;66.3758681392678;29.1957986094021;
KN-2347437;2585;40;27.1517765374064;2.39696851749453;
Beta-1359007;1082;30;52.2252509238627;31.8953091657433;
Ua-2079;197;165;49.7718285514905;15.8068645646531;
Gif-1467631;3981;28;34.1896348455456;1.43360806095888;
OxA-3100292;6455;60;31.3071959700133;35.7934966091248;
KN-811468;1812;110;51.9381818568143;6.32066322285097;
Beta-302947;7904;30;48.6003744179115;6.64479445196838;
Ly-2269421;34;60;39.9925762922777;34.8775210391586;
AA-1601935;2443;60;66.8661076496861;15.1886979075442;
OxA-4305;227;80;23.4354948701999;8.67957359156339;
Beta-2785383;539;80;54.0163984417772;21.8840774100663;
Bln-234829;1386;50;64.5058364724526;46.5781265468117;
Bln-3005765;2657;45;34.0303811901395;1.81006236775553;
GrA-2225330;274;100;56.2921401158977;13.1144236840198;
OxA-2737885;1094;55;21.6305839907031;6.67785184759806;
Beta-1731533;994;50;65.6460218273686;25.5105842304655;
OxA-1985947;935;70;29.5131666646505;31.6968529918068;
OxA-2949461;3159;50;31.7891938138448;2.30415662755377;
OxA-2091269;2112;30;37.4287064842331;42.1338325726489;
Beta-708747;1957;50;22.4741035966855;-15.8350917252708;
OxA-323630;2749;60;47.3159018229564;30.2785395650555;
OxA-184811;7710;60;39.3368005781225;33.3457885390292;
GrN-2287638;2728;20;59.6530676605011;56.4835992954602;
OxA-949751;2759;40;32.1254040329063;-2.9900192145985;
Bln-1977145;1544;34;57.5125204528267;-4.30903195480211;
OxA-1218197;921;35;52.723313308741;5.17294542221768;
OxA-3103497;1641;35;78.7626489428857;20.4152525486693;
Bln-1008278;221;37;38.8723756566438;31.5127019690138;
OxA-3160854;5560;80;51.035962975202;48.8553637021091;
OxA-120598;8429;130;61.4017073008757;13.0955178810854;
OxA-2691149;1289;140;28.0295108267797;16.6411158838651;
OxA-1483600;429;30;29.7429925799704;-0.701019831416136;
GrN-3162214;529;95;62.2326893978048;9.5848011862392;
OxA-2657930;10375;55;48.3491427666258;43.7648086615618;
GrN-1184835;5840;60;62.5599398383034;42.5270229300323;
Beta-2521480;5446;80;39.8582569498276;31.1407972308134;
Bln-856594;746;31;46.1264821822741;16.1982610666582;
Beta-115617;3930;53;61.199547814828;48.8283689135769;
Beta-92972;1381;50;59.7590714893313;51.2690165541872;
Gif-2243425;2416;70;53.6701762339762;20.914393142717;
Ly-962846;568;35;49.0807964408969;3.23263783908432;
OxA-2156287;575;40;56.7626891639392;23.6846079990089;
GrN-411350;2160;140;32.5567950309367;-4.19530515385529;
KN-2973394;1404;29;51.5178847875997;55.6426952028052;
OxA-2094512;1835;60;65.9642432214598;56.5324347340626;
Beta-1257766;1457;130;45.9670187745662;28.2206664157899;
Beta-2785849;313;24;64.273548803835;-16.8494197401725;
OxA-2643651;838;60;47.4323572940924;3.69331448054209;
Ly-562839;1295;60;52.9579511944834;13.0005769364779;
Beta-530660;1454;40;49.168491385539;-0.859419216250386;
OxA-167374;4441;70;25.4699143610432;7.57983031199181;
OxA-2004838;821;33;40.236694303827;34.6720630403494;
GrA-1073552;540;210;55.5840644740072;38.5577542526226;
AA-263161;1261;30;29.823481139011;-7.0642902198296;
Gif-2587152;4680;60;25.7247748611319;2.15067243792889;
Beta-2244390;506;50;33.8367169090637;-0.251890589097996;
OxA-3038274;3828;180;48.8760248702687;34.9708156674463;
KN-2117674;466;44;46.9489977587102;44.952444324506;
GrN-1698036;296;30;32.2444417932494;-2.50223502361799;
AA-1851396;386;51;55.8937829179962;54.8550592650124;
Ly-1992241;2300;40;32.1345040221364;-2.4472078683327;
Beta-2213429;2212;95;28.0216273056531;-2.22887318788567;
OxA-235926;2767;35;70.0410834482524;19.4830869341714;
Beta-684531;2424;150;28.8891363640495;-2.63933091416535;
GrN-3158292;658;21;59.6147924448935;32.8708929899359;
Ua-599832;5353;80;59.3881028435948;52.9193394437186;
OxA-273905;368;45;53.2166446247086;24.1013506395035;
Beta-2313157;450;30;64.6896740897854;49.5377410553013;
Ua-209354;187;30;79.579461485157;23.390319721436;
GrN-2882018;608;130;42.1319524290553;13.0546880513705;
GrN-57417;1425;75;52.0840681519082;54.8991665470504;
Ua-1489941;2189;100;48.288628684943;-3.29358557091817;
Beta-1007476;4207;50;69.0682033899641;24.8510729516554;
OxA-504094;1604;82;28.720606861019;-8.02293924048628;
GrN-2960400;34;22;51.8745143372293;-2.14363643218685;
GrN-2881431;1096;100;32.6032052499213;0.634856115639048;
Ly-2541542;5601;35;40.211336851939;34.7486883558934;
Bln-579930;445;75;61.5866071045353;51.2168366845797;
OxA-1109853;3820;35;56.5246390807031;41.6009941453717;
GrN-388336;576;70;68.0735909077448;31.6842269269651;
Beta-2230104;382;45;57.3902432369492;-4.19427019201559;
OxA-130026;3439;40;24.2726110654955;-14.7046363936823;
OxA-2780011;5395;70;58.5894803757593;8.98988178361905;
OxA-2895957;101;32;39.4086599716319;-9.09084571606633;
Beta-85634;428;150;26.7916494983818;19.5845722894646;
OxA-3138577;83;90;28.6291269113813;2.40492666042302;
Beta-2613074;4585;160;39.6460441359854;48.3241116229818;
OxA-42587;268;80;25.6282678603842;1.89430208795789;
GrN-2851954;5387;39;38.9861625459108;-9.08101307114744;
Ua-1016294;352;75;57.2535609983514;35.9364718532695;
KN-532930;2755;60;23.0858502573894;2.66743765218547;
Bln-1100511;499;45;36.398258671687;9.37276385621567;
Beta-1068598;216;140;57.1254500210027;28.2871074100086;
GrN-3163310;1049;50;22.3599918947986;25.9742679515463;
GrN-2043124;1606;61;53.4280899989108;6.60574585587189;
OxA-435473;1212;40;32.1083309551566;15.1579849983904;
Gif-1093207;4484;80;62.8861136344834;41.484391709053;
Ua-1201230;6146;60;57.5492645911108;14.7076602360655;
OxA-234606;1478;30;39.4107434035203;-1.05425042369922;
Ly-3117378;24;60;27.8033733598421;26.3832308716611;
Ly-1354465;881;50;30.8194489197184;21.0491863107226;
AA-2677697;969;35;43.638601081922;3.33477055630072;
GrA-1609158;5260;19;26.7641827999141;17.6400278092805;
AA-913203;2638;26;27.8899695437599;-3.91165661348699;
GrA-109779;1818;25;55.7261588658225;12.1614941286287;
OxA-1243308;3289;20;58.1656295850711;57.9440356120367;
Beta-1844223;1909;25;28.4112757957584;25.7128749220842;
Gif-2862762;1217;110;27.265681222626;-1.45290302545325;
Bln-2739385;6215;60;26.7195571121849;-3.9737999149608;
OxA-1464341;1991;120;50.8884351231077;19.8803108985733;
Bln-101305;1360;50;51.9164738782329;30.8694663450899;
Ua-1948960;3311;35;55.4208669633933;-2.17394310360511;
Ly-1824387;2829;40;56.6078859820014;-4.95237895176087;
GrA-1640970;6431;30;30.4452400463206;-6.58949123478253;
Bln-2449642;795;80;61.7611230613089;32.0267428808895;
GrN-1746182;2168;28;57.6568509864821;37.7157224167439;
OxA-718956;3112;100;26.9789845806942;-6.62735759337454;
GrA-1150399;3998;40;27.4778863947743;-11.5086166132283;
OxA-1800434;189;40;26.0549267674231;17.2359570126704;
Ua-747376;2152;60;29.3568751657978;22.2674942240763;
OxA-2739471;2533;40;41.0270914429532;44.6230571050709;
OxA-3085026;746;55;42.1134767671837;27.4346050496216;
GrA-1295502;473;50;22.9561396852799;6.90978536223387;
GrN-101464;730;33;63.7526499185635;30.4820565763799;
KN-2236056;2246;110;52.621619373139;-7.13302349469711;
Gif-2286272;3721;100;47.3539536315377;42.7382217957457;
Bln-634906;2432;75;54.1480827112853;35.5257429270392;
Bln-1214753;790;350;53.2101666955584;29.7599138806854;
OxA-2581733;16845;50;25.0525173101441;18.0523090606119;
Beta-2300217;2095;70;79.7736726027499;23.267189458615;
OxA-2707312;277;50;45.0177409455172;23.8571792749166;
OxA-2703397;511;85;56.4033410716954;49.0223505621366;
AA-2897173;6752;50;48.0544331793664;17.0545756471478;
Ly-2332217;1778;85;67.5272433710846;57.914284484679;
Ly-2152703;186;36;39.2956416558921;43.6643670958364;
Ly-893137;1647;80;50.6052996424217;9.40352913510909;
GrN-408677;427;30;26.7098214942389;8.67560807970753;
Ly-880246;339;49;30.3912433883494;-8.85973784111103;
Beta-1898985;2047;70;52.8368250372711;44.0686028255225;
Ly-2166484;189;80;45.423173603239;6.34046873539873;
OxA-1573132;2717;55;27.3841705443527;19.5052796230426;
AA-2426506;722;18;30.43591228645;9.77002219977651;
AA-2267309;12158;40;30.1162804865333;32.2558001818843;
GrN-3001979;4284;25;54.4398993450833;38.9448983791683;
OxA-828474;155;45;22.4261803112661;6.40228888335042;
OxA-536958;209;50;55.3168000568295;25.0333553718115;
GrA-2678727;5150;55;40.8785105575568;20.6726201059749;
OxA-781408;40;28;22.6166063141308;32.3309700691072;
GrN-1690575;12590;35;67.0617602549653;55.2473799493476;
GrN-1046538;6124;60;32.0698419422344;-2.53203458592795;
OxA-593023;3641;40;30.5267702463582;20.1342749924476;
KN-12039;794;40;55.3653324550923;24.224123940951;
Ly-2747540;1998;110;24.5359900821481;-2.43914130098827;
Gif-1275709;2104;90;67.9401149366455;62.1657811315155;
KN-654071;1766;30;22.9608075151695;26.2970400170971;
OxA-2743794;1302;60;54.3823910869173;53.3771195599933;
Beta-1114776;4217;40;67.1865319071117;52.937065816338;
GrN-2552492;717;130;51.9842497795073;43.9008076842486;
AA-2244090;2226;180;28.4313278451445;12.8068638083467;
OxA-1907515;1899;50;28.4537804590067;9.94060572558616;
Bln-2453885;2975;33;53.7748364395376;-7.05965173232138;
GrA-2578498;3294;80;51.1293844099923;23.1843123680371;
Gif-504944;1498;40;22.2767019678476;-15.2221432766868;
KN-346074;8112;35;33.6452676010997;4.40615660002841;
Bln-2136907;1010;120;38.4931544734031;35.7041954569592;
Ly-2683687;525;180;48.5759582987093;1.66457443285318;
Ly-2158791;2077;35;41.2421369572712;45.8891035807108;
KN-78142;2121;110;51.2250638822473;29.7174367316112;
Ly-869276;1806;30;23.801330208777;34.7446284556138;
Ly-3073607;2601;40;29.6097983046408;9.39106615788889;
OxA-2500895;247;40;52.6393057825154;25.4166749201509;
OxA-2014526;4395;30;48.6384557819917;-0.156681197281274;
Ly-3061473;5302;75;52.1998760891791;-6.47949785577245;
Ly-2065607;10139;55;29.3210166258242;20.1120409934741;
GrN-2330651;2848;140;49.2139454655114;17.2213211636244;
Ua-2764591;1177;60;27.7227618431101;16.7314131912963;
Beta-2515873;11541;240;22.4236822433117;1.21820308449793;
Beta-3128320;1114;35;52.9188042378647;32.2118824858665;
GrN-1150567;1314;75;20.5420285518178;5.24832059496844;
AA-2716739;1180;70;23.8590886552262;2.56694166505494;
OxA-2021208;13997;40;57.5447323261065;36.4790476678061;
Beta-633216;176;60;52.2397086532499;49.7230413324938;
OxA-1879636;4639;130;48.0800686078136;34.3984693425937;
OxA-3062173;2803;70;53.1416436799632;48.7406453671961;
Ua-2696759;1666;510;52.788226692218;37.686903020294;
Bln-2508257;908;65;51.1520037805693;18.0384426764893;
KN-741336;1096;50;42.3172537596472;41.7910250450465;
Ly-2246309;605;55;41.0017880842479;27.5188425211242;
GrN-2453206;252;25;36.687004075322;39.9867733435171;
OxA-201257;642;30;20.4495653987282;4.85236857759509;
OxA-1141538;5818;50;30.3797423682681;34.0476832799049;
Gif-1893230;1018;650;46.3460182931213;26.5715550639103;
GrN-2765943;1248;70;60.5245361763233;12.173191906995;
GrN-334297;2078;35;46.1871925547246;6.52888013359988;
Gif-2099116;3945;90;30.8726208689471;-4.48063247568766;
OxA-68108;1985;70;62.8102559058503;22.8609681636214;
Beta-865439;3981;30;55.3132135225672;-1.99259488833242;
Bln-1973204;1709;70;40.5250319917641;44.7892303402792;
OxA-572312;3743;37;40.6411567668755;37.4350791388485;
GrA-2092449;3827;230;48.7168439279518;39.5941228530052;
Beta-1966105;5156;45;30.5161513076012;28.0174524760881;
Ly-2968345;3098;85;40.4740408361756;-1.18083477918668;
OxA-1175455;7820;45;60.2381391942379;15.7036832673812;
OxA-2844448;730;90;64.6818274630263;50.2980809352149;
GrA-1857890;875;110;60.2180536044413;29.807220640299;
Ly-2108813;947;59;45.5643439464541;22.986574962118;
OxA-309903;4036;100;47.11788831273;15.7735802296024;
OxA-2815266;179;24;44.602997339963;0.898767781539441;
KN-2571615;4803;30;22.3119642068129;3.56323339774724;
GrA-1963641;186;80;62.1998166570427;24.872476097315;
Ly-1270637;200;100;47.09169868827;30.7890336434144;
Bln-907197;2345;74;45.6298491240019;10.4151611864635;
Beta-3084256;397;30;62.6481116228538;28.5227849275322;
Gif-2596987;3041;45;44.1846296962988;17.018715343768;
OxA-2620210;544;50;29.4720479659277;4.71880282846824;
Beta-1117901;2773;35;57.2688870968707;41.1242783157581;
Gif-2489992;3263;60;66.2040931177745;37.48685857588;
GrN-1912752;2473;150;58.4427104519484;7.68628921645313;
GrN-1209336;8789;30;39.2644125262239;-9.31172839555073;
Beta-1339992;1512;90;67.5774264425993;33.0843065771276;
OxA-692655;4103;80;26.4476112788203;26.1755371688546;
GrN-1754414;119;45;67.6494333756409;31.6068537259208;
Beta-1044924;5337;70;47.9323839728939;-2.18513944874145;
Beta-96361;622;90;77.3972249225608;14.3549139365674;
Beta-3146327;2112;40;60.184960248987;30.7093406948909;
AA-204788;1503;70;59.321096068435;28.353003648735;
Beta-705701;332;60;30.4602719447426;27.526546695674;
Ua-2560348;519;150;33.3074342794775;37.2521567644444;
OxA-463084;3198;60;25.2220879147003;14.7212831316148;
Beta-617483;8169;50;32.2026353087911;2.61310610726061;
OxA-127552;125;55;65.6163920697349;-17.2329174255717;
Ly-2093720;2049;38;24.7593582196795;2.6311261807869;
Beta-1071598;5997;80;41.1174334702484;43.5531814020888;
Beta-2798190;1370;35;58.2455201567746;26.2132482755158;
Ly-1311399;4240;40;66.9609645602832;34.866075471698;
Ly-2454588;1860;27;65.9373398798426;34.2866208291033;
Ly-531620;727;40;51.0756692537077;58.2019356587809;
OxA-2813172;9045;80;52.4129549067518;-7.7063020956797;
GrN-1090975;2666;60;57.1201901177646;57.2819622044506;
Ua-1543765;751;225;25.9170820997612;29.5317456287352;
GrN-2306087;187;38;31.4204843901932;-2.75745766345886;
Ua-794067;863;160;23.9071708504884;11.9191377606909;
Beta-2190055;4051;60;48.9771553266027;21.2740031913558;
GrA-3129242;3155;100;24.5718837206713;-2.32712573130318;
OxA-2245488;3368;50;35.3965302179078;9.2727007690679;
Beta-32540;2352;110;45.3791429808771;46.5246920023513;
Bln-377500;2760;26;26.6446547217761;7.03511644570661;
Bln-1034097;6307;100;32.0132120888432;6.52796050753163;
Ua-1076318;900;35;56.7275002483312;31.3583062848789;
Gif-216804;3734;95;20.4563053443137;5.19020703597401;
GrA-475493;6951;40;21.5031979263515;-16.8637851277538;
OxA-1295420;1918;55;60.7170366010185;16.6790846137109;
GrA-486401;7356;130;42.6929606689735;44.267126059431;
Bln-1194605;23;100;40.1236604114132;-3.11077230211718;
OxA-2341595;1166;110;67.101104813145;35.0731877824552;
GrN-2444117;98;75;22.6591480052464;-14.5866543136665;
Beta-1399342;427;70;26.4195465089089;-10.6144680593267;
Beta-1083647;523;90;55.4920825336695;27.8697319470666;
OxA-379298;93;59;44.2747332923171;10.9155097790071;
GrA-1148618;57;50;38.8175623975018;40.7656487533728;
AA-2553976;2201;60;51.5870306778399;0.688279762070947;
KN-2442393;330;30;39.5909465761139;-6.90496577199564;
AA-740742;665;92;25.2756543836463;22.604340984152;
OxA-2779162;3758;70;59.6506294656483;57.5814654829437;
Beta-2298050;14426;80;52.2644416435955;59.1863974961926;
GrA-2775859;5771;60;64.5511779115171;41.076345358846;
GrA-910467;1010;41;42.8939773452077;44.3542862511517;
Ua-665845;5604;60;64.9978558676545;24.5993607669886;
OxA-2536706;3573;40;53.3390752467255;54.8291437501255;
OxA-366080;1121;30;30.9570214555109;0.314429564561717;
Gif-1470448;1610;46;23.7329933652242;14.3533544215672;
OxA-2917647;537;70;52.447946004203;47.3182398166708;
Ly-1487321;6539;100;51.5659044718951;42.7767269897643;
GrN-2248320;2759;23;54.6212371643153;42.4254852977132;
AA-207776;7285;90;37.6190372489186;-2.01029130657318;
GrA-939354;518;80;39.8430950766463;9.68297953301019;
Ua-653361;1434;30;54.7817379636564;48.4705811401757;
OxA-146104;191;85;31.2969075990514;10.9859028669829;
OxA-3059633;432;125;23.7310669508513;-14.6947572609853;
Ly-552113;521;90;33.3833426910856;-5.53981390706242;
OxA-1021206;930;29;51.7651957572877;56.8350948056783;
GrA-200462;1914;100;61.8310914317031;15.9131945890709;
GrN-295876;400;50;25.4800096234068;9.2225962983014;
OxA-1275921;1223;45;53.9910019495224;51.8304499327798;
KN-374883;3445;70;27.3408669951098;-9.74535585578666;
Ua-2953291;140;40;35.8493353775644;8.11505483118381;
Beta-921093;753;37;45.8016670221549;47.9747507604378;
Ly-918414;9148;90;53.1012928845654;12.4584634781995;
GrA-694545;2584;120;27.1155038457213;33.0470072153272;
OxA-2781334;2508;40;47.3634987438267;41.2513283424575;
Ly-677769;146;48;23.8624167868196;34.9768743788381;
GrN-2325660;191;45;80.0912062503329;24.9841197080185;
GrN-145033;619;65;26.1064658914718;16.3681497379624;
GrN-2863437;809;75;27.3826160646808;-10.9179295582103;
AA-1777695;882;45;59.586322606667;28.1645309696496;
OxA-2069092;2328;60;48.1882548053635;23.2512582031855;
Gif-179896;101;26;57.7656712180228;45.0466614566797;
GrN-3059440;1777;60;49.11412095632;7.94312204417623;
GrA-2550353;132;32;68.0922820139817;13.1566598962924;
KN-1107488;2230;40;31.0460125011316;23.4229169297011;
Bln-574589;1445;150;40.4296976666138;9.11372303133786;
Ly-2660543;3007;30;50.8114180947712;59.1012026418088;
KN-2455076;3041;35;48.5538551909337;38.5178785187111;
OxA-1826190;22;45;29.2456755008468;11.3847379557587;
AA-552968;178;65;38.9812209941086;27.8843526574344;
Bln-151030;2260;160;46.2256484680063;4.61342730492162;
Bln-935303;276;120;38.4460121840335;44.2171825989891;
GrA-839566;2685;30;58.5862634945471;31.1331541424105;
Ly-2495486;893;33;56.3048279897658;32.5748616995634;
AA-2344776;996;40;28.234727832973;16.8792365040734;
Ly-1415509;6521;25;25.1916100496886;20.9767945040794;
Ua-1429696;286;31;41.9969194085966;-0.297750976380327;
OxA-172961;6255;17;47.210862188;41.2611941438833;
Ua-1483703;2382;140;42.0769714541936;1.77136750416523;
Ly-1318862;4395;70;64.6449768512568;32.8032337765674;
GrA-2518613;4854;45;63.4143854378531;22.6207191423785;
Beta-1382094;2310;90;47.2834250374368;16.5593762863522;
Ly-847548;4261;60;46.7400384101074;11.9535124409905;
Ly-2471087;710;65;61.6152112757573;39.7971577471832;
OxA-1955974;3132;50;38.3095196111952;-7.34580600868678;
OxA-139820;4265;90;25.7028041465947;4.33944016568742;
Ly-309713;5743;85;50.0900838405078;28.587966469817;
OxA-931905;3707;130;42.1287311917167;2.35485679824138;
OxA-2871779;654;150;45.0553856761885;43.5543273923893;
AA-612478;3993;40;29.8989419189666;11.643892166349;
Gif-2357945;68;100;22.5775896984815;18.0276594728096;
GrA-1157041;521;80;26.4041894987634;-5.94564537044214;
OxA-2018048;10566;130;55.4447186482304;21.3345422145509;
Ly-300573;2268;70;46.1143039641724;34.8113064619236;
Ua-388594;1017;100;46.6084067797467;8.72105233591295;
KN-2806737;12807;60;24.8777292223466;19.5366123155389;
KN-1225305;12070;80;23.1305804402221;34.1722570019469;
OxA-2224753;2436;60;24.1283709172505;-3.31175964687177;
AA-1724677;445;220;62.5535307957186;36.1007431965173;
Ua-2709167;2742;90;58.9706118627435;28.120233859434;
Ua-1807615;1261;150;65.8447994901841;49.1444831175547;
GrN-2236919;1680;90;61.200438722373;34.1391308189781;
OxA-1994809;196;70;54.8678314901221;-2.6400854949548;
AA-2371309;2986;25;46.1750532040297;20.6918718677163;
OxA-2433039;7441;50;30.4716067638304;21.5493697152101;
Ly-2526925;1417;30;39.0922692689483;27.5284104343579;
AA-2815585;976;37;48.5243441302434;45.5130836610782;
OxA-920826;2678;26;60.7999000306718;13.2545859368648;
GrN-1512670;453;110;35.6187675238094;8.01614095004941;
Ua-1581950;2048;30;41.3988588371891;-0.149032440020403;
OxA-2088192;2380;49;70.1559718188449;28.355527017709;
OxA-2405829;8502;30;57.1211406798362;51.9835786951489;
Beta-1242006;13524;20;63.2580485712162;47.9149982411115;
OxA-2164396;147;100;27.9874001138887;-9.32153569498674;
Beta-3030454;594;40;47.2912248482216;15.571777294443;
GrN-1917583;2051;45;48.1375983135678;12.6646670642715;
Ly-20333;908;150;48.0409873628956;44.6442683142372;
OxA-2780942;102;230;48.3496391800305;48.3355238324246;
AA-1712600;5503;70;42.6172559474804;43.2315393552991;
Bln-3027421;1157;50;69.5215874894463;22.718211584426;
GrN-2126175;511;55;27.2515904596081;20.1252590706231;
Bln-1636629;771;80;40.4461990424532;-4.08212458763863;
Gif-935402;1169;230;54.4176094505895;-5.71289127862283;
Gif-2522139;2757;200;50.512724231491;3.57490448708666;
Ua-1524292;1507;35;67.7227218034746;49.954666001459;
OxA-234195;2705;60;64.8136933235388;41.3406442569956;
OxA-1418866;642;230;42.3560429391856;-8.38356930410687;
OxA-489962;4624;35;41.3793808258258;14.8514734178193;
Ly-1879422;4053;30;26.5978569758645;1.64192641514633;
Ly-1371868;1069;45;45.6758136552525;20.6817709137628;
Bln-370105;1390;40;67.7912635895973;15.8128705496923;
GrN-452363;520;70;54.3102063924869;51.8114278935043;
Beta-3009870;846;60;67.6176433881705;16.3499064047472;
GrN-188840;5354;23;26.3059050588643;22.0018035626467;
